new_building,location,address,price,title,facilities,description_text,ad_url,id,fellesgjeld,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,bruttoareal,formuesverdi,num,fellesformue,boligselgerforsikring,tomt,renovert_ar,kommunale_avg,festeavgift,festear,grunnflate,sikringsordning,utleiedel
FALSE,TÅSEN - LEKKER 3R MED UTSIKT,"Rektorhaugen 19, 0876 Oslo",6200000,"Lys, nydelig 3R m/ flott utsikt, luftig takhøyde, god standard. Solrik balkong (ca 8,5kvm etter utvidelsen). Tåsen skole","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Parkett, Peis/Ildsted, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng"," Søn. 21. mars 13:00 - 13:30 + Legg til i kalender Sammen skal vi sikre trygge visninger. Det vil kun et forsvarlig antall i boligen på samme tid. Dette medfører visningpåmelding og muligens litt ventetid utenfor. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Visningstider som er fjernet fra finn.no er FULLE! Husk munnbind! Husk også å lese salgsoppgave før visning. VELKOMMEN TIL REKTORHAUGEN 19 ! Visningspåmelding En delikat oppusset 3-roms, høyt og fritt beliggende og med flott utsikt mot Holmenkollen/marka.God planløsning, gj.gående. Godt naturlig lys fra vest, luftig takhøyde på 2,53 m og en flott balkong med de aller beste solforhold (ca kl 13-22).Leil. fremstår svært innbydende med flott kjøkken med innredning fra Kvik, flislagt bad fra 2007, romslig stue med pipeløp, god takhøyde og utgang til en solrik balkong. Et hyggelig aksjelag m/ flotte hagearealer og en familievennlig bolig man kan flytte rett i!Populær beliggenhet i blindvei nær Tåsen skole (ca 200 m). Ca 3 min gange til Berg T-bane/buss/flybuss, Tåsen senter med dagligvare og diverse forretninger. Gangavstand til Havnabakken, Månejordet og Damefallet - de lokale grøntområdene som passer perfekt til aking på vinterstid. MÅ SEES! Søn. 21. mars 13:00 - 13:30 + Legg til i kalender Sammen skal vi sikre trygge visninger. Det vil kun et forsvarlig antall i boligen på samme tid. Dette medfører visningpåmelding og muligens litt ventetid utenfor. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Visningstider som er fjernet fra finn.no er FULLE! Husk munnbind! Husk også å lese salgsoppgave før visning. VELKOMMEN TIL REKTORHAUGEN 19 ! Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210834134,210834134,44236,5010,6249246,3104,Leilighet,Aksje,2,68,68,2,1951,E-rød,3,4005,75,1368207,NA,31364,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,VØYENLØKKA / SAGENE,"Thurmanns gate 13B, 0461 Oslo",6900000,VØYENLØKKA/SAGENE - nydelig 3-roms hjørneleilighet med spesielt gode lysforhold - må sees,"Peis/Ildsted, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Tor. 18. mars 1600 - 1700 + Legg til i kalender Søn. 21. mars 1200 - 1300 Ta gjerne kontakt om oppsatt tidspunkt ikke passer. + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding Velkommen til Vøyenløkka!Dette er en nydelig 3-roms hjørneleilighet i 2. etg, og som du ser på bildene er lysforholdene helt spesielle. I forhold til standard løsning er det her åpnet opp for å lage en luftigere følelse, og resultatet er en stilig, moderne og sosial løsning.Leiligheten er som sagt lys og luftig når det er lyst ute, men det er også veldig fint å fyre i peisovnen og kose seg i sofakroken når årstiden kaller på det. Pipene i gården er nyrehabiliterte og trekker godt.Store deler av leiligheten ble pusset opp i 2012, og den fremstår med bra standard. Det er enstavs eikegulv på de fleste gulv, og alle vegger og himlinger er glatte og malte. Leiligheten ligger usjenert og fritt til i hjørnet av denne praktfulle bygården, med fin utsikt og unik atmosfære.Velkommen til visning! Tor. 18. mars 1600 - 1700 + Legg til i kalender Søn. 21. mars 1200 - 1300 Ta gjerne kontakt om oppsatt tidspunkt ikke passer. + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=211199901,211199901,207348,8032,7115380,3851,Leilighet,Andel,2,81,83,2,NA,NA,3,350,90,1350934,NA,54276,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Løren,"Frydenbergveien 52, 0575 Oslo",3050000,"Lys og luftig 2-roms leilighet med balkong, ingen forkjøpsrett, lave omkostninger og populær beliggenhet.","Balkong/Terrasse, Bredbåndstilknytning, Heis, Kabel-TV, Offentlig, vann/kloakk, Parkett, Sentralt, Vaktmester-/vektertjeneste"," Søn. 21. mars 15:30 - 16:30 + Legg til i kalender Tir. 23. mars 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Trym Skaare v/ DNB Eiendom har gleden av å presentere Frydenbergveien 52, en lys 2-roms hjørneleilighet i blokkens andre etasje med en herlig nordvest-vendt balkong. Blokken er fra 2008 og holder med det en nyere standard med moderne fasiliteter. På Frydenberg bor du rolig og fint til med flere grøntområder rett utenfor døra og med flere servicetilbud innen kort avstand.Høydepunkter:- Mulighet for leie av garasjeplass m/ elbil lader- Balkong- Moderne og god planløsning- Svært populært boområde- Veldrevet borettslag- Kort vei til t-bane, buss og tog- Kort vei til dagligvarehandler, kjøpesentre og andre servicetilbud- Ingen forkjøpsrett- A-konto strøm, kabel-TV, oppvarming og varmtvann Trym Opsahl Skaare Eiendomsmegler Mobil 957 99 644 Send melding Didrik Klæstad Temte Eiendomsmegler Mobil 900 17 866 Send melding Søn. 21. mars 15:30 - 16:30 + Legg til i kalender Tir. 23. mars 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210769106,210769106,697000,1132,3748132,8012,Leilighet,Andel,1,37,37,2,2008,E-mørkegrønn,2,502,43,804884,NA,4833,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Majorstuen,"Bergsliens gate 14, 0354 Oslo",4900000,"Lys og lekker 2(3)-roms hjørneleilighet med en attraktiv beliggenhet, peis, klassiske detaljer og god takhøyde","Peis/Ildsted, Parkett, Barnevennlig, Rolig, Moderne, Sentralt, Offentlig, vann/kloakk, Bredbåndstilknytning"," Søn. 21. mars 1400 - 1500 + Legg til i kalender Man. 22. mars 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Vi har gleden av å presentere denne flotte 2(3)-roms selveierleiligheten med en meget attraktiv beliggenhet. Dette er en moderne leilighet hvor de lekre originale detaljene er godt bevart. Boligen har vært gjennom en omfattende oppgradering de seneste årene, så her kan du flytte rett inn! Leiligheten ligger i et urbant, populært og meget sentralt boligområde.Kort fortalt: Lekker 2(3)-roms leilighet med en attraktiv beliggenhet på MajorstuenHjørneleilighet med klassiske detaljerMeget god planløsning med god størrelse på alle romSjenerøse vindusflaterPlassbygde garderober og bokhyllerVeldrevet sameie med imponerende vedlikeholdshistorikkÆrverdig bygård fra 1887 som har blitt godt vedlikeholdtIldsted i stuenLekkert høykvalitets kjøkkenRomslig og tørr kjellerbod på 10 kvm.Lave felleskostnader Søn. 21. mars 1400 - 1500 + Legg til i kalender Man. 22. mars 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=211198273,211198273,9728,134262,5043990,2557,Leilighet,Eier(Selveier),1,50,50,2,1887,G-oransje,2,297,55,1160872,NA,16523,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Kampen,"Hølandsgata 22B, 0655 Oslo",4100000,"Lys og innbydende 2-roms i toppetg., med solrik balkong og flott utsikt. Fyring & VV inkl. - Rolig & idyllisk.","Rolig, Kabel-TV, Moderne, Sentralt, Offentlig, vann/kloakk, Utsikt, Bredbåndstilknytning"," Man. 22. mars 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding PRIVATmegleren ved Ole Eirik Thunshelle, har gleden av å presentere Hølandsgata 22 B - en herlig 2 roms i toppetasje på populære Kampen ! Dette er en arealeffektiv og gjennomgående leilighet beliggende i et rolig og veletablert strøk på idylliske Kampen. Leiligheten har blitt gjevnlig vedlikeholdt opp gjennom årene. Originale tregulv. Flislagt bad og nytt kjøkken i 2007. For å få et kosmetisk løft har mange av overflatene i boligen blitt malt nå i 2021.- Luftig beliggenhet- Solrik balkong- Pene overflater- Pent kjøkken og bad- Svært ettertraktet boområde- Lave felleskostnader- Varmtvann og fyring inkl.- Kabel-TV og bredbånd inkl. Fra boligen er det kort vei til alt hva hovedstaden måtte by på. Dette er en ypperlig leilighet for førstegangskjøpere, studenter, pendlere og par. Man. 22. mars 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=211187629,211187629,57000,115462,4272462,2841,Leilighet,Eier(Selveier),1,50,50,5,1939,F-gul,2,613,NA,872983,NA,19916,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Løren / Krydderhagen,"Bøkkerveien 32C, 0579 Oslo",6750000,Romslig og lekker 3-roms flott beliggende i 4. etg. med solrik balkong. Fantastisk utsikt. Heis. Ny i 2016. Garasjeplass,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Kabel-TV, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Lademulighet"," Søn. 21. mars 12:00 - 12:15 + Legg til i kalender Søn. 21. mars 12:15 - 12:30 + Legg til i kalender Søn. 21. mars 12:30 - 12:45 + Legg til i kalender Søn. 21. mars 12:45 - 13:00 + Legg til i kalender Tir. 23. mars 17:00 - 17:15 + Legg til i kalender Tir. 23. mars 17:15 - 17:30 + Legg til i kalender Tir. 23. mars 17:30 - 17:45 + Legg til i kalender Tir. 23. mars 17:45 - 18:00 + Legg til i kalender Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding Meget romslig og flott 3-r på attraktive Løren, rett ved Vinslottet! Her bor du høyt og fritt i 4. etg. med heis og har fantastisk flott utsikt fra leilighetens solrike balkong på hele 10 kvm. Boligen har store vindusflater og et herlig lysinnfall som kombinert med en svært god planløsning gir romfølelse og trivsel. Boligen har en fin ""soveromsfløy"" som ligger litt adskilt fra resten av leiligheten. Leiligheten er oppført i 2016 og holder en meget god standard. Velkommen!-Romslig balkong på 10 kvm med fantastisk utsikt-Sol fra 11.30 og frem til 21:30-Nyere bygg fra 2016-Heis-Meget god planløsning-Walk-in closet-A-konto oppvarming og varmtvann inkl. i fellesutgifter-Garasjeplass med mulighet for el-ladepunkt-Rett ved Vinslottet kjøpesenter-T-bane og buss i umiddelbar nærhet Søn. 21. mars 12:00 - 12:15 + Legg til i kalender Søn. 21. mars 12:15 - 12:30 + Legg til i kalender Søn. 21. mars 12:30 - 12:45 + Legg til i kalender Søn. 21. mars 12:45 - 13:00 + Legg til i kalender Tir. 23. mars 17:00 - 17:15 + Legg til i kalender Tir. 23. mars 17:15 - 17:30 + Legg til i kalender Tir. 23. mars 17:30 - 17:45 + Legg til i kalender Tir. 23. mars 17:45 - 18:00 + Legg til i kalender Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=211180507,211180507,NA,170092,6920092,3549,Leilighet,Eier(Selveier),2,80,80,4,2016,B-mørkegrønn,3,1204,88,1504565,NA,26382,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sjelden anledning på Fagerborg,"Fagerborggaten 40A, 0360 Oslo",6000000,"Topp- og hjørneleil - Oppussingsobjekt - Peis - Balkong - 2 sov, separat kjøkken og stue. Meget attraktiv beliggenhet!","Balkong/Terrasse, Peis/Ildsted, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Sentralt, Turterreng, Offentlig, vann/kloakk, Utsikt, Fellesvaskeri, Bredbåndstilknytning"," Søn. 21. mars 1330 - 1500 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Privatvisninger kan avtales i ukedagene før fellesvisningen på dagtid. Visningspåmelding Velkommen til dette fantastiske nabolaget på Fagerborg. Sentralt v/Jessenløkken i etablert boligområde, med kort vei til absolutt alt. Parkområder på mange kanter. Alle servicetilbud + off. komm. Dette er et oppussingsobjekt i 5.etasje med balkong som vender ut mot parken, og med utsyn mot Fagerborgs flotte bygninger. Objektet har vært i families eie i over 40 år.Oppussingsobjekt.Balkong fra 2017.Himlingshøyde: 2,59 m.2 boder.Fellesutg. inkl. fibernett, varmtvann og fyring.Bergvarmeanlegg.Fellesvaskeri, tørkerom, sykkelbod og treningsrom i kjeller.Innstallert anlegg for bergvarme i 2020.Godt driftet sameie mht. vedlikehold.Det gjøres for tiden vedlikehold på taket, derav stillaser. Arbeidene avsluttes i april.Kontakt: Ingvild Aas: 952 36 202/ aas@privatmegleren.noFoto: Anne Andersen Søn. 21. mars 1330 - 1500 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Privatvisninger kan avtales i ukedagene før fellesvisningen på dagtid. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=211183418,211183418,159373,161570,6320943,4507,Leilighet,Eier(Selveier),2,66,66,5,1934,G-mørkegrønn,3,590,72,1336026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Oppsal/Godlia,"Mekanikerveien 19, 0683 Oslo",3700000,"Lys 3-roms endeleil med innglasset balkong, peis og flott intern beliggenhet. Nymalt 2021 i lekre trendfarger.","Balkong/Terrasse, Peis/Ildsted, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning, Lademulighet"," Søn. 21. mars 1200 - 1300 + Legg til i kalender Man. 22. mars 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1,5 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Mekanikerveien 19 er en lys og pen 3-roms i 2.etg. m/ peis og balkong. Balkongen har fin utsikt, gode solforhold på dagtid og innglassingen kan skyves helt til side. Leiligheten har en meget god planløsning, velholdt standard, og vegger og tak malt i 2021 i lekre farger. Leiligheten har en stor entré, separat kjøkken m/integrerte hvitevarer, stue med downlights, peisovn og plass til spisebord. Videre har boligen et lyst bad med gulvvarme og det er flotte skyvedørsgarderober på begge de romslige soverommene.Nymalte overflater i mars 2021.Nye vinduer/balkongdør i 2019/20.Svært gunstig Mulighet for leie av P-plass / Garasje m/elbillader i borettslaget.Loftsbod og to kjellerboder.Velkommen!Kontakt: Ingvild Aas, Privatmegleren 952 36 202Styling: Kathrine Høgh, DetaljFoto: Anne Andersen Søn. 21. mars 1200 - 1300 + Legg til i kalender Man. 22. mars 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1,5 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=211183109,211183109,193204,15554,3908758,3812,Leilighet,Andel,2,68,76,2,1960,F-oransje,3,23467,84,945294,NA,17330,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Høyenhall/Manglerud,"Johan Hirschs vei 13, 0678 Oslo",4100000,Meget fin og gjennomgående 3-roms toppleilighet | Nytt bad kommer | Attraktiv beliggenhet | Vv og fyring inkl.,"Balkong/Terrasse, Barnevennlig, Rolig, Kabel-TV, Sentralt"," Søn. 21. mars 1315 - 1415 + Legg til i kalender Tir. 23. mars 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding PrivatMegler Line Doksum har gleden av å presentere denne lekre 3-roms toppleiligheten, med en svært sentral beliggenhet på Manglerud/Høyenhall. Leiligheten ligger i et meget barnevennlig område.Boligen er gjennomgående og lysforholdene er upåklagelige! Romfølelsen oppleves som særdeles god, og leiligheten oppleves som tiltalende. Velkommen inn til en flott leilighet med blant annet disse kvalitetene:Lekker og gjennomført 3-roms leilighetHTH-kjøkken fra 2015Utgang fra stue til sydvestvendt balkong på ca. 7m²To gode soverom, ett med walk-in-garderobeNytt bad kommer | Baderomsrehabilitering vedtattVinduer fra 2020Varmtvann og fyring inkludertRask avklaring av forkjøpsrettIngen dokumentavgift Søn. 21. mars 1315 - 1415 + Legg til i kalender Tir. 23. mars 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=211180708,211180708,219000,15554,4334554,3940,Leilighet,Andel,2,65,67,4,1958,F-rød,3,6671,74,903682,NA,23788,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Etterstad,"Etterstadsletta 90, 0659 Oslo",4000000,"Lys og usjenert 2- roms selveier med nydelig utsikt og utgang til stor, solrik terrasse på 12 kvm. Garasjeplass!","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng"," Søn. 21. mars 13:00 - 14:00 + Legg til i kalender Tir. 23. mars 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset gjennomføres visningen individuelt. Kontakt meg på tlf. 920 99 959 eller e-post Marianne.Stoveland@dnbeiendom.no for å avtale tidspunkt. Er du i risikogruppe eller faller innenfor Helsedirektorates krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt! Visningspåmelding DNB Eiendom Vålerenga ved Marianne Stoveland har gleden av å ønske deg velkommen til Etterstadsletta 90- en flott og usjenert 2- roms selveier med en luftig og fin beliggenhet i tredje etasje. Leiligheten har en luftig atmosfære med store vindusflater som gir mye naturlig lys. Fra stuen er det utgang til en herlig, solrik terrasse med nydelig utsikt. Garasjeplass i felles garasjeanlegg medfølger, mulighet for installering av elbil-lader.- Lys og pen 2- roms selveier- Garasjeplass med mulighet for elbil- lader- Sørvendt terrasse med fjordgløtt- Med elektrisk markise og varmelampe- Usjenert beliggenhet og bred utsikt- Tiltalende, romslig stue - Pent kjøkken i delvis åpen løsning- Lave felleskost.- Pent bad med badekar- Fem tilhørende boder- Grønne og idylliske fellesarealer Marianne Stoveland Eiendomsmegler Mobil 920 99 959 Send melding Søn. 21. mars 13:00 - 14:00 + Legg til i kalender Tir. 23. mars 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset gjennomføres visningen individuelt. Kontakt meg på tlf. 920 99 959 eller e-post Marianne.Stoveland@dnbeiendom.no for å avtale tidspunkt. Er du i risikogruppe eller faller innenfor Helsedirektorates krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt! Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=210822464,210822464,88000,103542,4191542,2396,Leilighet,Eier(Selveier),1,47,49,3,1983,D-rød,2,22180,54,876400,NA,4748,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Nydalen Kvarter,"Gunnar Schjelderups vei 11P, 0485 Oslo",7990000,"Lekker 4-roms i 5.etg m/to balkonger. Nydelige solforhold og utsikt. Heis. Garasje. Takhøyde 2,65 m. Flott beliggenhet","Balkong/Terrasse, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning, Livsløpsstandard, Lademulighet"," Søn. 21. mars 1200 - 1300 + Legg til i kalender Man. 22. mars 1630 - 1730 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Lys og svært romslig 4-roms selveier i 5. etasje med flott beliggenhet. En meget romslig selveierleilighet på 89 m² med luftig planløsning, store vindusflater, bad, to balkonger på 8 m² og 3 m². Nydelig solforhold med syd- og vestvendt plassering. God takhøyde på 2.65 meter. Trappefri adkomst via heis og garasjeplass ved heis. Leiligheten har en gjennomgående god standard og alle bygningsdeler har fått tilstandsgrad 1 i vedlagt tilstandsrapport. Overflater, gulv og kjøkken har de siste årene blitt oppgradert. Nyere selveier på 89 m²Garasjeplass rett ved heisTo balkonger på 8 m² og 3 m²Perfekte solforholdTiltalende oppgradert gulv og malte overflaterNytt kjøkken i 2019Romslig badHovedsoverom med praktisk garderobeFelles takterrasseFortrinnsrett til barnehage i sameietRolig beliggenhet Søn. 21. mars 1200 - 1300 + Legg til i kalender Man. 22. mars 1630 - 1730 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=211177184,211177184,NA,211320,8201320,4238,Leilighet,Eier(Selveier),3,89,89,5,2006,E-rød,4,18871,97,1668084,NA,19298,Ja,NA,NA,NA,NA,NA,NA,NA,NA
